customer_id,revenue,orders,units_purchased,products_purchased,first_purchase_date,latest_purchase_date,customer_segment
16084,436.18,1,216.0,38,2011-02-13,2011-02-13,One Time
13738,434.78,1,237.0,88,2010-11-08,2010-11-08,One Time
14093,433.86,1,391.0,95,2011-11-27,2011-11-27,One Time
18029,433.77,1,253.0,18,2010-03-07,2010-03-07,One Time
15613,433.72,1,700.0,27,2010-04-08,2010-04-08,One Time
17178,432.96,1,100.0,31,2009-12-08,2009-12-08,One Time
17687,432.68,1,210.0,26,2010-10-15,2010-10-15,One Time
16236,432.2,1,184.0,20,2011-09-22,2011-09-22,One Time
16881,432.0,1,600.0,1,2011-10-04,2011-10-04,One Time
14042,431.98,1,180.0,21,2009-12-14,2009-12-14,One Time
17842,430.69,1,89.0,18,2010-04-16,2010-04-16,One Time
12795,430.48,1,68.0,14,2011-11-21,2011-11-21,One Time
15450,429.84,1,376.0,30,2011-11-09,2011-11-09,One Time
14979,429.66,1,209.0,42,2009-12-04,2009-12-04,One Time
15553,428.93,1,449.0,51,2011-10-10,2011-10-10,One Time
18089,428.45,1,95.0,9,2010-09-19,2010-09-19,One Time
15360,427.93,1,223.0,13,2011-10-31,2011-10-31,One Time
12740,427.6,1,342.0,27,2011-10-07,2011-10-07,One Time
18285,427.0,1,145.0,12,2010-02-17,2010-02-17,One Time
18152,426.69,1,75.0,10,2010-03-03,2010-03-03,One Time
15930,426.63,1,139.0,21,2011-10-03,2011-10-03,One Time
14288,426.6,1,188.0,16,2011-05-10,2011-05-10,One Time
15966,426.53,1,275.0,27,2010-09-15,2010-09-15,One Time
15217,426.24,1,190.0,28,2010-05-25,2010-05-25,One Time
17103,424.3,1,471.0,32,2009-12-17,2009-12-17,One Time
16541,424.03,1,173.0,38,2009-12-04,2009-12-04,One Time
16137,422.7,1,210.0,28,2010-01-28,2010-01-28,One Time
18240,422.58,1,126.0,6,2011-10-24,2011-10-24,One Time
14757,420.5,1,160.0,19,2011-09-25,2011-09-25,One Time
14575,420.22,1,163.0,71,2010-08-08,2010-08-08,One Time
13096,419.7,1,6.0,1,2010-11-10,2010-11-10,One Time
14124,419.58,1,1618.0,4,2011-09-16,2011-09-16,One Time
17701,417.95,1,109.0,24,2011-04-01,2011-04-01,One Time
12833,417.38,1,156.0,24,2011-07-17,2011-07-17,One Time
16355,416.35,1,179.0,47,2010-11-29,2010-11-29,One Time
12608,415.79,1,323.0,16,2010-10-31,2010-10-31,One Time
15725,415.25,1,221.0,32,2011-11-24,2011-11-24,One Time
14333,415.2,1,58.0,15,2011-10-03,2011-10-03,One Time
16272,411.7,1,224.0,25,2011-08-15,2011-08-15,One Time
15099,410.48,1,343.0,23,2011-09-16,2011-09-16,One Time
17598,409.98,1,126.0,10,2010-11-23,2010-11-23,One Time
14348,409.57,1,183.0,18,2011-03-24,2011-03-24,One Time
15225,409.4,1,226.0,23,2011-04-19,2011-04-19,One Time
15342,406.09,1,283.0,24,2011-08-02,2011-08-02,One Time
18111,405.85,1,232.0,27,2010-04-29,2010-04-29,One Time
12922,405.38,1,370.0,28,2011-07-01,2011-07-01,One Time
13143,405.1,1,198.0,23,2010-05-04,2010-05-04,One Time
13640,405.0,1,108.0,4,2010-04-07,2010-04-07,One Time
15941,405.0,1,60.0,6,2010-03-12,2010-03-12,One Time
15968,404.55,1,247.0,70,2010-11-16,2010-11-16,One Time
13574,404.45,1,304.0,84,2010-10-24,2010-10-24,One Time
16319,404.4,1,72.0,3,2011-05-06,2011-05-06,One Time
14678,403.39,1,179.0,24,2010-05-09,2010-05-09,One Time
17431,403.3,1,292.0,41,2011-01-30,2011-01-30,One Time
13530,402.98,1,272.0,18,2010-03-15,2010-03-15,One Time
17168,400.2,1,220.0,21,2010-07-29,2010-07-29,One Time
18164,399.65,1,184.0,24,2011-11-02,2011-11-02,One Time
18128,399.29,1,216.0,42,2010-06-20,2010-06-20,One Time
17052,399.09,1,251.0,72,2011-11-11,2011-11-11,One Time
13352,397.98,1,321.0,24,2011-10-10,2011-10-10,One Time
12824,397.12,1,232.0,25,2011-10-11,2011-10-11,One Time
17486,396.87,1,191.0,24,2011-03-23,2011-03-23,One Time
18067,396.33,1,189.0,36,2011-10-30,2011-10-30,One Time
13879,395.5,1,204.0,25,2010-03-04,2010-03-04,One Time
16207,394.38,1,140.0,19,2011-11-14,2011-11-14,One Time
15386,394.14,1,446.0,31,2011-06-06,2011-06-06,One Time
12499,393.72,1,302.0,27,2010-05-28,2010-05-28,One Time
15345,393.54,1,81.0,20,2011-10-25,2011-10-25,One Time
16783,391.95,1,163.0,25,2010-09-29,2010-09-29,One Time
14072,390.85,1,65.0,19,2010-02-11,2010-02-11,One Time
14197,390.05,1,143.0,20,2010-10-25,2010-10-25,One Time
17116,389.78,1,392.0,47,2010-03-01,2010-03-01,One Time
17379,389.72,1,623.0,71,2011-11-28,2011-11-28,One Time
14752,389.64,1,260.0,5,2011-10-27,2011-10-27,One Time
13345,389.5,1,141.0,20,2011-02-25,2011-02-25,One Time
17479,389.26,1,266.0,18,2010-03-17,2010-03-17,One Time
12690,389.01,1,106.0,16,2011-05-18,2011-05-18,One Time
15592,388.58,1,354.0,24,2011-10-24,2011-10-24,One Time
13896,388.55,1,149.0,21,2010-03-24,2010-03-24,One Time
17614,386.32,1,235.0,97,2011-10-13,2011-10-13,One Time
16492,385.56,1,235.0,23,2010-06-17,2010-06-17,One Time
12973,385.55,1,31.0,6,2010-10-22,2010-10-22,One Time
17617,385.19,1,249.0,18,2010-05-30,2010-05-30,One Time
13966,384.26,1,760.0,21,2010-09-30,2010-09-30,One Time
16982,384.06,1,182.0,22,2011-10-10,2011-10-10,One Time
15155,383.97,1,192.0,24,2010-11-21,2010-11-21,One Time
12515,383.7,1,131.0,16,2010-12-21,2010-12-21,One Time
14767,382.81,1,117.0,18,2010-08-22,2010-08-22,One Time
16304,381.66,1,228.0,25,2010-01-14,2010-01-14,One Time
15090,381.32,1,208.0,23,2011-02-04,2011-02-04,One Time
17903,381.09,1,142.0,44,2010-11-10,2010-11-10,One Time
12796,381.0,1,182.0,7,2010-03-21,2010-03-21,One Time
17936,380.13,1,257.0,68,2011-12-04,2011-12-04,One Time
16577,380.0,1,142.0,23,2010-02-11,2010-02-11,One Time
14200,379.2,1,140.0,21,2010-04-01,2010-04-01,One Time
16909,379.14,1,436.0,18,2011-09-28,2011-09-28,One Time
13372,378.64,1,159.0,23,2011-09-11,2011-09-11,One Time
12941,377.49,1,381.0,27,2009-12-15,2009-12-15,One Time
17717,376.92,1,344.0,26,2010-10-14,2010-10-14,One Time
14531,376.34,1,260.0,29,2010-08-17,2010-08-17,One Time
13688,375.5,1,130.0,5,2010-03-14,2010-03-14,One Time
14294,375.34,1,190.0,23,2010-10-28,2010-10-28,One Time
17568,374.45,1,275.0,61,2010-03-16,2010-03-16,One Time
13351,373.94,1,117.0,16,2011-10-04,2011-10-04,One Time
15337,373.02,1,200.0,21,2010-10-24,2010-10-24,One Time
13197,373.01,1,204.0,19,2010-04-09,2010-04-09,One Time
12544,372.7,1,136.0,19,2011-11-03,2011-11-03,One Time
15472,371.56,1,251.0,76,2011-08-18,2011-08-18,One Time
18162,371.51,1,332.0,45,2009-12-07,2009-12-07,One Time
14950,371.2,1,136.0,19,2011-11-20,2011-11-20,One Time
15975,371.01,1,243.0,24,2011-09-16,2011-09-16,One Time
15063,370.8,1,56.0,5,2011-05-10,2011-05-10,One Time
15765,370.63,1,335.0,25,2010-02-11,2010-02-11,One Time
17437,369.68,1,283.0,52,2010-06-28,2010-06-28,One Time
15922,369.5,1,138.0,11,2010-12-01,2010-12-01,One Time
16758,369.34,1,203.0,22,2011-10-05,2011-10-05,One Time
14888,369.2,1,184.0,20,2011-05-16,2011-05-16,One Time
15477,368.4,1,216.0,2,2010-02-28,2010-02-28,One Time
14706,367.54,1,246.0,25,2010-03-31,2010-03-31,One Time
14018,367.15,1,224.0,13,2010-03-04,2010-03-04,One Time
14244,366.42,1,814.0,16,2010-02-17,2010-02-17,One Time
12899,366.4,1,108.0,17,2010-10-22,2010-10-22,One Time
17911,366.23,1,223.0,39,2011-11-30,2011-11-30,One Time
15029,365.1,1,234.0,10,2010-03-30,2010-03-30,One Time
14886,364.8,1,160.0,18,2011-04-01,2011-04-01,One Time
15343,364.5,1,84.0,21,2011-09-13,2011-09-13,One Time
15915,364.45,1,414.0,105,2010-11-03,2010-11-03,One Time
14528,364.22,1,278.0,18,2011-11-02,2011-11-02,One Time
16509,363.7,1,64.0,13,2011-02-16,2011-02-16,One Time
16052,362.06,1,282.0,34,2011-10-16,2011-10-16,One Time
13844,361.62,1,196.0,20,2011-11-28,2011-11-28,One Time
16305,361.22,1,256.0,22,2011-07-24,2011-07-24,One Time
13274,360.85,1,199.0,19,2010-10-26,2010-10-26,One Time
18091,360.85,1,539.0,25,2010-04-25,2010-04-25,One Time
17012,360.61,1,251.0,34,2009-12-14,2009-12-14,One Time
18208,360.08,1,82.0,17,2010-05-23,2010-05-23,One Time
13298,360.0,1,96.0,2,2011-12-08,2011-12-08,One Time
13181,359.69,1,171.0,19,2010-11-23,2010-11-23,One Time
14919,359.35,1,129.0,13,2010-06-18,2010-06-18,One Time
15120,358.82,1,296.0,21,2011-07-29,2011-07-29,One Time
17948,358.56,1,144.0,1,2011-07-15,2011-07-15,One Time
17748,358.15,1,111.0,17,2010-06-30,2010-06-30,One Time
13228,358.0,1,200.0,2,2011-09-19,2011-09-19,One Time
15595,357.6,1,144.0,4,2010-08-09,2010-08-09,One Time
12495,357.4,1,130.0,17,2010-03-09,2010-03-09,One Time
16971,357.21,1,72.0,40,2011-11-01,2011-11-01,One Time
12996,355.5,1,122.0,22,2010-11-29,2010-11-29,One Time
16920,355.45,1,81.0,23,2010-10-24,2010-10-24,One Time
14268,354.85,1,147.0,19,2010-08-26,2010-08-26,One Time
18003,353.51,1,297.0,23,2010-11-28,2010-11-28,One Time
13210,353.48,1,316.0,22,2011-09-07,2011-09-07,One Time
13343,353.43,1,135.0,19,2011-06-15,2011-06-15,One Time
14804,353.27,1,121.0,12,2011-12-01,2011-12-01,One Time
12617,352.98,1,210.0,39,2011-11-10,2011-11-10,One Time
13765,352.82,1,297.0,17,2010-02-24,2010-02-24,One Time
16857,352.8,1,168.0,11,2010-09-23,2010-09-23,One Time
16274,351.75,1,153.0,64,2010-12-01,2010-12-01,One Time
12566,351.65,1,265.0,19,2011-09-14,2011-09-14,One Time
16192,351.3,1,208.0,11,2009-12-04,2009-12-04,One Time
13923,351.13,1,185.0,20,2011-10-17,2011-10-17,One Time
14252,350.99,1,111.0,10,2010-11-23,2010-11-23,One Time
13332,350.9,1,179.0,21,2011-11-25,2011-11-25,One Time
13281,350.85,1,201.0,22,2010-09-26,2010-09-26,One Time
16476,350.35,1,187.0,24,2010-10-04,2010-10-04,One Time
12532,349.83,1,153.0,16,2011-11-09,2011-11-09,One Time
13670,349.7,1,282.0,25,2011-09-25,2011-09-25,One Time
13887,349.55,1,147.0,19,2011-05-19,2011-05-19,One Time
18250,349.27,1,199.0,21,2011-02-02,2011-02-02,One Time
14545,349.25,1,236.0,23,2010-02-03,2010-02-03,One Time
13790,348.8,1,748.0,45,2011-12-05,2011-12-05,One Time
15282,348.59,1,395.0,27,2010-05-18,2010-05-18,One Time
16263,348.16,1,197.0,19,2010-10-12,2010-10-12,One Time
12760,347.8,1,198.0,21,2010-09-10,2010-09-10,One Time
15085,347.54,1,169.0,9,2009-12-10,2009-12-10,One Time
13062,346.98,1,343.0,11,2011-06-01,2011-06-01,One Time
12411,346.9,1,138.0,22,2010-10-26,2010-10-26,One Time
16423,346.12,1,230.0,18,2011-11-15,2011-11-15,One Time
13774,345.0,1,192.0,22,2011-09-19,2011-09-19,One Time
14633,344.9,1,96.0,20,2011-03-18,2011-03-18,One Time
18199,344.75,1,99.0,20,2010-01-25,2010-01-25,One Time
17569,344.14,1,159.0,29,2011-01-11,2011-01-11,One Time
15047,343.62,1,222.0,22,2011-03-15,2011-03-15,One Time
15520,343.5,1,314.0,18,2011-12-08,2011-12-08,One Time
12715,343.36,1,192.0,20,2011-08-25,2011-08-25,One Time
13550,342.55,1,430.0,40,2010-11-21,2010-11-21,One Time
14989,342.4,1,200.0,18,2010-02-16,2010-02-16,One Time
14724,341.9,1,184.0,40,2010-04-28,2010-04-28,One Time
16826,341.7,1,158.0,22,2011-10-19,2011-10-19,One Time
13347,341.36,1,205.0,8,2011-09-30,2011-09-30,One Time
16044,340.84,1,170.0,19,2010-09-30,2010-09-30,One Time
15818,340.5,1,284.0,11,2010-04-30,2010-04-30,One Time
12900,340.33,1,139.0,13,2010-10-13,2010-10-13,One Time
12698,339.75,1,111.0,16,2010-04-28,2010-04-28,One Time
13737,339.6,1,125.0,29,2011-05-23,2011-05-23,One Time
14203,339.34,1,80.0,16,2010-11-07,2010-11-07,One Time
17697,338.95,1,93.0,19,2011-04-17,2011-04-17,One Time
14630,338.65,1,111.0,21,2010-08-12,2010-08-12,One Time
17833,338.46,1,143.0,28,2009-12-16,2009-12-16,One Time
17296,338.13,1,216.0,32,2009-12-09,2009-12-09,One Time
12869,337.67,1,144.0,35,2010-01-27,2010-01-27,One Time
15942,337.44,1,232.0,14,2011-07-29,2011-07-29,One Time
12780,337.4,1,285.0,20,2010-04-20,2010-04-20,One Time
17973,337.04,1,176.0,15,2011-10-19,2011-10-19,One Time
17488,336.5,1,136.0,18,2010-03-08,2010-03-08,One Time
15619,336.4,1,136.0,3,2011-11-29,2011-11-29,One Time
14196,335.52,1,142.0,6,2011-08-25,2011-08-25,One Time
16063,335.32,1,262.0,23,2011-03-24,2011-03-24,One Time
12489,334.93,1,105.0,15,2011-01-07,2011-01-07,One Time
17821,334.62,1,162.0,6,2010-10-29,2010-10-29,One Time
12350,334.4,1,197.0,17,2011-02-02,2011-02-02,One Time
17607,333.81,1,269.0,22,2010-11-28,2010-11-28,One Time
13216,333.74,1,297.0,5,2011-03-17,2011-03-17,One Time
14137,332.7,1,462.0,11,2010-01-13,2010-01-13,One Time
16850,332.41,1,249.0,19,2011-01-10,2011-01-10,One Time
16803,332.3,1,245.0,24,2011-10-05,2011-10-05,One Time
17435,331.35,1,195.0,15,2010-10-24,2010-10-24,One Time
16030,331.24,1,283.0,28,2011-02-03,2011-02-03,One Time
13981,331.14,1,234.0,22,2010-10-20,2010-10-20,One Time
12807,330.35,1,145.0,16,2010-11-21,2010-11-21,One Time
15130,330.11,1,197.0,22,2011-06-23,2011-06-23,One Time
12850,330.0,1,200.0,2,2010-09-20,2010-09-20,One Time
18186,329.58,1,338.0,11,2009-12-17,2009-12-17,One Time
17914,329.36,1,457.0,72,2011-12-06,2011-12-06,One Time
17154,329.34,1,490.0,23,2011-09-25,2011-09-25,One Time
15153,329.25,1,198.0,22,2011-11-08,2011-11-08,One Time
15979,329.22,1,450.0,22,2010-04-16,2010-04-16,One Time
15880,329.03,1,202.0,95,2010-12-05,2010-12-05,One Time
14012,328.8,1,160.0,11,2011-03-07,2011-03-07,One Time
14747,328.2,1,84.0,18,2011-04-04,2011-04-04,One Time
16318,328.15,1,199.0,19,2011-11-04,2011-11-04,One Time
17196,327.75,1,154.0,84,2010-10-08,2010-10-08,One Time
15735,327.68,1,206.0,19,2010-10-14,2010-10-14,One Time
13498,327.38,1,362.0,17,2009-12-09,2009-12-09,One Time
12460,326.65,1,170.0,18,2010-09-09,2010-09-09,One Time
17439,325.74,1,370.0,8,2010-02-22,2010-02-22,One Time
13661,325.24,1,118.0,17,2010-04-15,2010-04-15,One Time
13801,324.8,1,168.0,23,2011-10-04,2011-10-04,One Time
15982,324.51,1,131.0,45,2010-04-13,2010-04-13,One Time
12946,324.45,1,149.0,20,2010-09-29,2010-09-29,One Time
13025,323.39,1,241.0,13,2009-12-08,2009-12-08,One Time
16195,323.25,1,123.0,16,2009-12-16,2009-12-16,One Time
14263,322.93,1,171.0,16,2010-10-12,2010-10-12,One Time
16627,322.8,1,162.0,20,2011-09-21,2011-09-21,One Time
14832,322.69,1,1.0,1,2010-03-19,2010-03-19,One Time
14424,322.08,1,48.0,1,2011-11-22,2011-11-22,One Time
15726,321.91,1,123.0,23,2010-11-14,2010-11-14,One Time
18090,321.9,1,307.0,47,2010-10-14,2010-10-14,One Time
13111,321.88,1,180.0,12,2009-12-21,2009-12-21,One Time
17976,321.79,1,93.0,56,2010-12-02,2010-12-02,One Time
17471,321.65,1,153.0,19,2010-08-22,2010-08-22,One Time
14070,321.6,1,85.0,40,2010-01-24,2010-01-24,One Time
15770,321.45,1,67.0,18,2010-04-06,2010-04-06,One Time
15236,321.05,1,269.0,15,2011-02-14,2011-02-14,One Time
14622,320.58,1,146.0,21,2011-06-08,2011-06-08,One Time
13986,320.46,1,430.0,12,2011-11-22,2011-11-22,One Time
16683,320.25,1,190.0,18,2010-06-24,2010-06-24,One Time
13942,320.0,1,1000.0,1,2010-06-23,2010-06-23,One Time
13843,319.75,1,145.0,18,2010-11-23,2010-11-23,One Time
16967,319.02,1,333.0,21,2011-06-03,2011-06-03,One Time
14703,318.17,1,183.0,22,2011-11-25,2011-11-25,One Time
17839,318.15,1,257.0,50,2011-10-28,2011-10-28,One Time
18253,317.88,1,128.0,7,2010-03-07,2010-03-07,One Time
15616,317.11,1,137.0,13,2010-09-27,2010-09-27,One Time
16761,316.62,1,341.0,13,2011-09-04,2011-09-04,One Time
15204,316.58,1,258.0,9,2010-12-17,2010-12-17,One Time
12529,316.48,1,192.0,21,2010-06-29,2010-06-29,One Time
13494,316.26,1,162.0,18,2011-02-01,2011-02-01,One Time
18117,315.65,1,605.0,68,2011-11-14,2011-11-14,One Time
12614,315.6,1,76.0,20,2011-03-07,2011-03-07,One Time
17121,314.74,1,106.0,12,2010-11-02,2010-11-02,One Time
14991,314.67,1,191.0,21,2010-10-05,2010-10-05,One Time
18206,314.66,1,246.0,19,2010-06-04,2010-06-04,One Time
12650,314.44,1,254.0,20,2011-12-06,2011-12-06,One Time
18070,314.1,1,86.0,9,2010-02-08,2010-02-08,One Time
13087,313.64,1,86.0,15,2009-12-13,2009-12-13,One Time
16582,313.62,1,164.0,6,2011-08-18,2011-08-18,One Time
13845,312.98,1,182.0,9,2011-10-06,2011-10-06,One Time
15162,312.9,1,74.0,12,2009-12-08,2009-12-08,One Time
13905,312.65,1,135.0,12,2009-12-07,2009-12-07,One Time
15318,312.62,1,642.0,33,2011-12-06,2011-12-06,One Time
12834,312.38,1,110.0,18,2011-03-02,2011-03-02,One Time
14094,311.77,1,158.0,41,2010-09-26,2010-09-26,One Time
14951,311.69,1,311.0,20,2011-09-21,2011-09-21,One Time
12852,311.55,1,149.0,17,2011-02-18,2011-02-18,One Time
13990,311.3,1,190.0,16,2011-05-10,2011-05-10,One Time
16328,310.83,1,141.0,16,2010-05-25,2010-05-25,One Time
13400,310.83,1,284.0,23,2010-05-06,2010-05-06,One Time
13847,310.72,1,96.0,19,2009-12-20,2009-12-20,One Time
16439,310.7,1,74.0,9,2009-12-17,2009-12-17,One Time
15185,310.62,1,666.0,21,2011-09-30,2011-09-30,One Time
14848,310.56,1,260.0,11,2010-10-31,2010-10-31,One Time
15308,310.47,1,175.0,19,2011-03-10,2011-03-10,One Time
15188,310.43,1,233.0,23,2009-12-14,2009-12-14,One Time
13315,310.26,1,232.0,22,2010-01-19,2010-01-19,One Time
14749,310.15,1,403.0,18,2010-08-17,2010-08-17,One Time
13628,310.14,1,106.0,16,2010-02-01,2010-02-01,One Time
15699,309.65,1,113.0,18,2011-11-22,2011-11-22,One Time
12884,309.05,1,43.0,7,2011-09-12,2011-09-12,One Time
15010,308.94,1,184.0,20,2011-11-04,2011-11-04,One Time
16956,308.74,1,114.0,16,2011-11-22,2011-11-22,One Time
16194,308.6,1,140.0,8,2010-11-29,2010-11-29,One Time
13369,308.28,1,149.0,14,2010-12-09,2010-12-09,One Time
14927,308.2,1,196.0,20,2010-11-08,2010-11-08,One Time
15302,308.0,1,102.0,15,2009-12-09,2009-12-09,One Time
15778,307.95,1,101.0,17,2010-10-04,2010-10-04,One Time
13289,307.95,1,119.0,16,2009-12-16,2009-12-16,One Time
16123,307.78,1,170.0,16,2011-10-19,2011-10-19,One Time
14777,307.56,1,212.0,16,2010-11-01,2010-11-01,One Time
13060,307.53,1,123.0,15,2011-03-31,2011-03-31,One Time
17120,307.46,1,120.0,18,2011-04-20,2011-04-20,One Time
13932,307.4,1,72.0,16,2011-02-18,2011-02-18,One Time
14783,307.3,1,262.0,17,2010-02-18,2010-02-18,One Time
17721,307.21,1,107.0,11,2010-02-18,2010-02-18,One Time
13036,307.1,1,38.0,6,2010-01-24,2010-01-24,One Time
13142,307.09,1,258.0,23,2011-11-20,2011-11-20,One Time
15087,306.94,1,470.0,15,2011-03-03,2011-03-03,One Time
13660,306.64,1,136.0,39,2010-11-04,2010-11-04,One Time
16649,306.58,1,82.0,20,2010-07-07,2010-07-07,One Time
17077,306.0,1,36.0,1,2010-05-10,2010-05-10,One Time
16796,305.62,1,186.0,18,2011-09-11,2011-09-11,One Time
16181,305.54,1,152.0,11,2011-09-27,2011-09-27,One Time
15893,305.28,1,288.0,1,2010-08-15,2010-08-15,One Time
13383,305.28,1,288.0,1,2010-06-14,2010-06-14,One Time
18185,304.25,1,183.0,17,2011-04-04,2011-04-04,One Time
17688,304.2,1,114.0,19,2010-11-11,2010-11-11,One Time
14791,303.63,1,127.0,19,2010-04-12,2010-04-12,One Time
16425,302.7,1,199.0,21,2011-02-10,2011-02-10,One Time
18165,302.46,1,254.0,10,2011-06-15,2011-06-15,One Time
17506,302.2,1,139.0,14,2011-09-25,2011-09-25,One Time
15242,302.04,1,196.0,4,2010-10-13,2010-10-13,One Time
16297,301.9,1,206.0,20,2011-03-16,2011-03-16,One Time
15667,301.32,1,240.0,13,2011-10-31,2011-10-31,One Time
15148,301.29,1,187.0,20,2011-11-29,2011-11-29,One Time
13625,301.26,1,144.0,21,2010-04-22,2010-04-22,One Time
12351,300.93,1,261.0,21,2010-11-29,2010-11-29,One Time
17793,300.34,1,226.0,49,2011-11-14,2011-11-14,One Time
14797,300.31,1,99.0,16,2010-07-20,2010-07-20,One Time
13667,299.05,1,149.0,82,2011-07-13,2011-07-13,One Time
12595,299.02,1,271.0,19,2010-07-23,2010-07-23,One Time
15609,298.48,1,148.0,16,2011-06-08,2011-06-08,One Time
17824,298.4,1,408.0,13,2011-10-19,2011-10-19,One Time
12881,298.0,1,21.0,7,2011-03-09,2011-03-09,One Time
17627,296.36,1,676.0,10,2010-08-18,2010-08-18,One Time
13751,296.25,1,152.0,9,2011-02-24,2011-02-24,One Time
13504,295.93,1,178.0,22,2011-10-06,2011-10-06,One Time
14269,295.73,1,123.0,16,2010-09-26,2010-09-26,One Time
14614,295.13,1,189.0,19,2010-11-18,2010-11-18,One Time
16252,295.09,1,158.0,21,2010-11-22,2010-11-22,One Time
16579,295.05,1,119.0,14,2010-10-10,2010-10-10,One Time
17057,294.74,1,129.0,48,2010-04-22,2010-04-22,One Time
17124,294.24,1,129.0,31,2011-06-07,2011-06-07,One Time
17927,294.0,1,108.0,10,2009-12-18,2009-12-18,One Time
15718,293.79,1,95.0,18,2010-06-17,2010-06-17,One Time
14192,293.74,1,218.0,14,2010-11-16,2010-11-16,One Time
15928,293.53,1,164.0,11,2010-02-21,2010-02-21,One Time
17710,293.5,1,158.0,20,2010-10-12,2010-10-12,One Time
17441,293.35,1,245.0,21,2009-12-07,2009-12-07,One Time
17207,292.62,1,233.0,55,2010-02-25,2010-02-25,One Time
16721,292.47,1,172.0,37,2011-03-22,2011-03-22,One Time
16543,292.21,1,317.0,18,2010-04-27,2010-04-27,One Time
13449,291.88,1,222.0,19,2011-11-16,2011-11-16,One Time
17907,291.76,1,1046.0,13,2010-03-09,2010-03-09,One Time
16615,291.5,1,211.0,19,2010-03-23,2010-03-23,One Time
18182,291.13,1,167.0,10,2010-09-02,2010-09-02,One Time
17551,290.34,1,142.0,39,2010-12-15,2010-12-15,One Time
15391,289.87,1,109.0,12,2010-05-04,2010-05-04,One Time
13796,289.7,1,218.0,22,2010-07-28,2010-07-28,One Time
15962,289.48,1,228.0,43,2010-09-16,2010-09-16,One Time
16432,287.4,1,276.0,8,2011-10-06,2011-10-06,One Time
14402,285.6,1,240.0,8,2010-02-25,2010-02-25,One Time
17636,285.56,1,182.0,20,2011-11-20,2011-11-20,One Time
13708,285.33,1,301.0,49,2011-03-13,2011-03-13,One Time
12487,285.3,1,174.0,2,2009-12-09,2009-12-09,One Time
16429,284.55,1,9.0,2,2011-08-25,2011-08-25,One Time
13121,283.73,1,252.0,50,2011-03-15,2011-03-15,One Time
13511,282.76,1,60.0,5,2010-02-01,2010-02-01,One Time
12771,282.3,1,104.0,15,2010-08-11,2010-08-11,One Time
13326,281.76,1,140.0,13,2010-10-03,2010-10-03,One Time
15772,280.88,1,110.0,16,2010-10-17,2010-10-17,One Time
14433,280.7,1,131.0,72,2010-08-31,2010-08-31,One Time
17247,280.09,1,105.0,53,2011-11-24,2011-11-24,One Time
15556,279.77,1,236.0,31,2011-11-15,2011-11-15,One Time
14764,278.3,1,190.0,6,2011-10-24,2011-10-24,One Time
15338,277.93,1,148.0,56,2010-01-31,2010-01-31,One Time
12750,275.88,1,137.0,15,2011-08-03,2011-08-03,One Time
17072,273.35,1,212.0,20,2010-03-24,2010-03-24,One Time
17355,273.31,1,249.0,28,2010-11-18,2010-11-18,One Time
17498,272.22,1,394.0,17,2011-09-25,2011-09-25,One Time
14816,271.85,1,5.0,4,2011-05-26,2011-05-26,One Time
18238,270.92,1,114.0,14,2010-07-12,2010-07-12,One Time
12558,269.96,1,196.0,11,2011-12-02,2011-12-02,One Time
18267,269.37,1,135.0,17,2010-02-05,2010-02-05,One Time
15964,269.21,1,93.0,20,2010-02-14,2010-02-14,One Time
17264,268.28,1,217.0,70,2010-10-11,2010-10-11,One Time
12751,268.27,1,189.0,61,2010-09-21,2010-09-21,One Time
18254,267.9,1,188.0,16,2010-05-07,2010-05-07,One Time
15408,267.18,1,106.0,34,2011-03-20,2011-03-20,One Time
15320,267.13,1,326.0,36,2011-10-26,2011-10-26,One Time
15517,267.03,1,293.0,27,2011-04-20,2011-04-20,One Time
14863,266.76,1,132.0,11,2011-11-10,2011-11-10,One Time
14392,266.4,1,114.0,14,2010-10-03,2010-10-03,One Time
15119,266.4,1,88.0,14,2011-04-08,2011-04-08,One Time
13973,264.7,1,109.0,11,2011-02-25,2011-02-25,One Time
16334,263.73,1,206.0,54,2010-08-04,2010-08-04,One Time
13128,263.5,1,31.0,1,2010-03-18,2010-03-18,One Time
12892,263.38,1,140.0,18,2010-11-08,2010-11-08,One Time
13331,262.4,1,54.0,12,2010-11-03,2010-11-03,One Time
17910,261.7,1,121.0,25,2009-12-13,2009-12-13,One Time
12655,261.35,1,80.0,16,2010-10-12,2010-10-12,One Time
16733,259.68,1,112.0,12,2010-06-28,2010-06-28,One Time
17558,259.17,1,54.0,28,2010-11-11,2010-11-11,One Time
13127,259.17,1,127.0,15,2011-09-23,2011-09-23,One Time
15536,259.09,1,242.0,16,2010-10-26,2010-10-26,One Time
14526,258.65,1,178.0,41,2010-11-15,2010-11-15,One Time
13683,258.6,1,180.0,10,2010-09-08,2010-09-08,One Time
13227,257.7,1,99.0,9,2011-05-22,2011-05-22,One Time
15404,257.06,1,334.0,16,2010-11-29,2010-11-29,One Time
14274,256.6,1,178.0,15,2010-01-22,2010-01-22,One Time
12430,256.4,1,117.0,11,2011-10-27,2011-10-27,One Time
13806,256.38,1,56.0,10,2011-10-07,2011-10-07,One Time
17896,256.32,1,288.0,2,2011-11-16,2011-11-16,One Time
17385,256.11,1,197.0,42,2011-11-25,2011-11-25,One Time
